program_no,order,name,score,oaorder,id,year,month,day,recordnumber,record_onlyoneprogram,oatimes,participation,standscore,oadummy,oaratio,localdummy,perform_order_temp,company,number_members,career,age,yoshimotodummy,topfive,ranking,first,second,last,ordersq,pin,nocombi,pinfirst,nocombifirst,time,vote
219,5,ﾀﾞｲｱﾝ,417,2,2203,2005,2,5,2,0,4,6,.44475827,1,.66666669,1,5,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,28.315069,1,1,4,0,0,0,25,0,0,0,0,0,.72000003
219,7,南の風,329,,2204,2005,2,5,2,0,1,2,-.2254255,0,,1,7,トゥインクル,2,6,32.731506,0,0,6,0,0,0,49,0,0,0,0,0,.52999997
219,9,ﾀｶｱﾝﾄﾞﾄｼ,525,5,2205,2005,2,5,2,0,14,14,1.2672565,1,1,1,9,札幌吉本→東京吉本,2,11,28.717808,1,1,1,0,0,0,81,0,0,0,0,0,.95999998
219,10,ﾏﾝｼｮﾝｽﾞ,285,,2206,2005,2,5,2,0,0,1,-.56051737,0,,1,10,キーストンプロ,2,4,27.778082,0,0,8,0,0,1,100,0,0,0,0,0,.43000001
219,8,5番6番,345,4,2207,2005,2,5,2,0,8,14,-.1035739,1,.5714286,1,8,タイタン,2,7,28.09041,0,1,5,0,0,0,64,0,0,0,0,0,.56999999
219,6,火災報知器,501,3,2208,2005,2,5,2,0,6,14,1.0844792,1,.42857143,1,6,太田,2,7,24.128767,0,1,3,0,0,0,36,0,0,0,0,0,.89999998
219,4,ﾏｷﾀｽﾎﾟｰﾂ,149,,2209,2005,2,5,2,0,0,0,-1.596256,0,,1,4,オフィス北野,1,7,35.054794,0,0,10,0,0,0,16,1,1,0,0,0,.14
219,2,いち･もく･さん,209,,2210,2005,2,5,2,0,0,0,-1.1393125,0,,1,2,松竹,2,4,28.20274,0,0,9,0,1,0,4,0,0,0,0,0,.27000001
220,1,じゅんご,233,,2211,2005,2,19,1,1,0,0,-1.0912725,0,,0,1,浅井企画,1,3,27.753426,0,0,8,1,0,0,1,1,1,1,1,0,.31999999
220,3,星野卓也,417,,2212,2005,2,19,1,1,8,12,.29542747,0,.66666669,0,3,マセキ,1,5,27.983562,0,0,6,0,0,0,9,1,1,0,0,0,.72000003
220,5,南野やじ,489,3,2213,2005,2,19,1,1,1,3,.83804923,1,,0,5,アートウェーブ→フリー→東京吉本→フリー[2006年10月～]→アネット→プライム,1,9,28.493151,1,1,2,0,0,0,25,1,1,0,0,0,.88
220,7,ｷｬﾝ×ｷｬﾝ,485,2,2214,2005,2,19,1,1,13,17,.80790359,1,.7647059,0,7,オリジン→ヴィジョンファクトリー,2,6,26.652056,0,1,3,0,0,0,49,0,0,0,0,0,.87
220,9,18KIN,449,5,2215,2005,2,19,1,1,16,25,.53659272,1,.63999999,0,9,ワタナベ,2,8,31.364384,0,1,5,0,0,0,81,0,0,0,0,0,.79000002
220,10,NON STYLE,501,1,2216,2005,2,19,1,1,0,0,.92848617,1,,0,10,baseよしもと→東京吉本,2,5,25.002739,1,1,1,0,0,1,100,0,0,0,0,0,.89999998
220,8,髭男爵,453,4,2217,2005,2,19,1,1,0,1,.56673837,1,,0,8,サンミュージック,2,6,30.463015,0,1,4,0,0,0,64,0,0,0,0,0,.80000001
220,6,ﾁｮｯﾌﾟﾘﾝ,201,,2218,2005,2,19,1,1,3,7,-1.3324378,0,.42857143,0,6,松竹,2,6,29.210958,0,0,9,0,0,0,36,0,0,0,0,0,.25
220,4,宮田陽･昇,145,,2219,2005,2,19,1,1,0,0,-1.7544769,0,,0,4,漫才協会、落語芸術協会→マセキ,2,6,32.583561,0,0,10,0,0,0,16,0,0,0,0,0,.13
220,2,ﾆﾌﾞﾝﾉｺﾞ!,405,,2220,2005,2,19,1,1,9,14,.20499052,0,.64285713,0,2,東京吉本,3,8,27.484932,1,0,7,0,1,0,4,0,1,0,0,0,.69999999
221,1,こんらんﾁｮｯﾌﾟ,333,,2221,2005,4,2,1,1,0,4,-.59113145,0,,0,1,マセキ,3,4,28.49589,0,0,8,1,0,0,1,0,1,0,1,0,.54000002
221,3,あばれﾇﾝﾁｬｸ,481,4,2222,2005,4,2,1,1,10,15,1.2164608,1,.66666669,0,3,石井光三オフィス,2,6,28.652056,0,1,2,0,0,0,9,0,0,0,0,0,.86000001
221,5,ななめ45°,437,2,2223,2005,4,2,1,1,3,4,.67906857,1,,0,5,ホリプロコム,3,5,25.632877,0,1,3,0,0,0,25,0,1,0,0,0,.76999998
221,7,髭男爵,409,3,2224,2005,4,2,1,1,1,2,.33709162,1,,0,7,サンミュージック,2,6,30.578083,0,1,5,0,0,0,49,0,0,0,0,0,.69999999
221,9,ﾁｰﾓﾝﾁｮｰﾁｭｳ,301,,2225,2005,4,2,1,1,2,2,-.98196226,0,,0,9,東京吉本,2,5,23.852055,1,0,9,0,0,0,81,0,0,0,0,0,.47
221,10,ﾊｲｷﾝｸﾞｳｫｰｷﾝｸﾞ,425,5,2226,2005,4,2,1,1,1,1,.532507,1,,0,10,東京吉本,2,4,29.558905,1,1,4,0,0,1,100,0,0,0,0,0,.74000001
221,8,NON STYLE,497,1,2227,2005,4,2,1,1,1,1,1.4118762,1,,0,8,baseよしもと→東京吉本,2,5,25.117807,1,1,1,0,0,0,64,0,0,0,0,0,.89999998
221,6,ﾓﾝｷｰﾁｬｯｸ,353,,2228,2005,4,2,1,1,0,1,-.34686223,0,,0,6,フリー→ケイダッシュステージ,2,3,28.542465,0,0,6,0,0,0,36,0,0,0,0,0,.57999998
221,4,火災報知器,241,,2229,2005,4,2,1,1,7,15,-1.71477,0,.46666667,0,4,太田,2,7,24.282192,0,0,10,0,0,0,16,0,0,0,0,0,.34
221,2,ﾁｮｯﾌﾟﾘﾝ,337,,2230,2005,4,2,1,1,3,8,-.54227763,0,.375,0,2,松竹,2,6,29.326027,0,0,7,0,1,0,4,0,0,0,0,0,.55000001
222,1,三拍子,505,1,2231,2005,4,9,1,1,10,13,1.1773551,1,.76923078,0,1,サンミュージック,2,4,23.838356,0,1,1,1,0,0,1,0,0,0,0,0,.91000003
222,3,ﾊﾟｯｼｮﾝ屋良,397,,2232,2005,4,9,1,1,0,0,.35594448,0,,0,3,マセキ、オフィスパッション,1,1,28.731506,0,0,6,0,0,0,9,1,1,0,0,0,.68000001
222,5,360°ﾓﾝｷｰｽﾞ,113,,2233,2005,4,9,1,1,3,10,-1.8040611,0,.30000001,0,5,太田,2,8,29.350685,0,0,10,0,0,0,25,0,0,0,0,0,.059999999
222,7,いち･もく･さん,197,,2234,2005,4,9,1,1,0,1,-1.1651862,0,,0,7,松竹,2,4,28.375343,0,0,9,0,0,0,49,0,0,0,0,0,.23999999
222,9,ｲｼﾊﾞｼﾊｻﾞﾏ,413,4,2235,2005,4,9,1,1,0,0,.47763494,1,,0,9,baseよしもと→東京吉本,2,4,26.136986,1,1,5,0,0,0,81,0,0,0,0,0,.70999998
222,10,ｵｷｼｼﾞｪﾝ,417,5,2236,2005,4,9,1,1,0,1,.50805753,1,,0,10,ホリプロコム,2,3,26.241096,0,1,4,0,0,1,100,0,0,0,0,0,.72000003
222,8,ﾒｲﾝｽﾄﾘｰﾄ,221,,2237,2005,4,9,1,1,2,5,-.98265052,0,,0,8,キーストンプロ→フリー→NEET PROJECT,2,4,30.854795,0,0,8,0,0,0,64,0,0,0,0,0,.30000001
222,6,東京03,465,3,2238,2005,4,9,1,1,4,5,.87312895,1,,0,6,人力舎,3,2,31.032877,0,1,2,0,0,0,36,0,1,0,0,0,.82999998
222,4,ｵｵｶﾐ少年,453,2,2239,2005,4,9,1,1,0,0,.78186107,1,,0,4,ズームリパブリック→ワタナベ→東京吉本,2,2,26.810959,1,1,3,0,0,0,16,0,0,0,0,0,.80000001
222,2,ﾓｼﾞﾓｼﾞﾊﾝﾀｰ,321,,2240,2005,4,9,1,1,4,9,-.22208518,0,.44444445,0,2,ニュースタッフエージェンシー,2,7,30.915068,0,0,7,0,1,0,4,0,0,0,0,0,.50999999
223,1,ﾀｲﾑﾏｼｰﾝ3号,537,1,2241,2005,4,16,1,1,5,6,1.2483773,1,.83333331,0,1,ケーアッププロ→ジェイピィールーム→フリー→太田,2,6,25.775343,0,1,1,1,0,0,1,0,0,0,0,0,.98000002
223,3,ﾀﾞｲｱﾝ,345,,2242,2005,4,16,1,1,5,7,-.57296342,0,.71428573,0,3,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,28.506849,1,0,8,0,0,0,9,0,0,0,0,0,.56999999
223,5,末高斗夢,437,2,2243,2005,4,16,1,1,0,1,.2997624,1,,0,5,Ｍ２→ホリプロコム,1,6,21.306849,0,1,5,0,0,0,25,1,1,0,0,0,.76999998
223,7,ｵｼﾞﾝｵｽﾞﾎﾞｰﾝ,445,5,2244,2005,4,16,1,1,6,9,.3756516,1,.66666669,0,7,松竹,2,6,23.306849,0,1,4,0,0,0,49,0,0,0,0,0,.77999997
223,9,5番6番,505,3,2245,2005,4,16,1,1,9,15,.94482058,1,.60000002,0,9,タイタン,2,7,28.282192,0,1,2,0,0,0,81,0,0,0,0,0,.91000003
223,10,ﾗｯｸﾁｬｯｸ,165,,2246,2005,4,16,1,1,1,4,-2.2804704,0,,0,10,ニュースタッフエージェンシー,2,5,23.389042,0,0,10,0,0,1,100,0,0,0,0,0,.17
223,8,ﾋﾟｰｽ,345,,2247,2005,4,16,1,1,0,0,-.57296342,0,,0,8,東京吉本,2,2,26.123287,1,0,8,0,0,0,64,0,0,0,0,0,.56999999
223,6,星野卓也,473,4,2248,2005,4,16,1,1,8,13,.64126378,1,.61538464,0,6,マセキ,1,5,28.136986,0,1,3,0,0,0,36,1,1,0,0,0,.83999997
223,4,ﾌｧﾐﾘｰﾚｽﾄﾗﾝ,417,,2249,2005,4,16,1,1,0,0,.1100394,0,,0,4,baseよしもと→よしもとクリエイティブ・エージェンシー,2,7,28.682192,1,0,6,0,0,0,16,0,0,0,0,0,.72000003
223,2,ｷﾝｸﾞｵﾌﾞｺﾒﾃﾞｨ,385,,2250,2005,4,16,1,1,8,13,-.1935174,0,.61538464,0,2,人力舎,2,5,30.216438,0,0,7,0,1,0,4,0,0,0,0,0,.64999998
224,1,飛石連休,489,4,2251,2005,4,23,1,1,15,20,.79912525,1,.75,0,1,サンミュージック,2,5,29.539726,0,1,3,1,0,0,1,0,0,0,0,0,.88
224,3,ｶﾒﾚｵﾝﾌﾞﾗｻﾞｰｽ,185,,2252,2005,4,23,1,1,0,0,-1.7105247,0,,0,3,太田,2,,29.638355,0,0,10,0,0,0,9,0,0,0,0,0,.22
224,5,どりあんず,397,,2253,2005,4,23,1,1,0,0,.03962595,0,,0,5,福岡吉本[9期生]→東京吉本,2,8,26.356165,1,0,6,0,0,0,25,0,0,0,0,0,.68000001
224,7,ﾅｲﾂ,209,,2254,2005,4,23,1,1,1,4,-1.5123944,0,,0,7,マセキ、漫才協会、落語芸術協会,2,4,26.819178,0,0,9,0,0,0,49,0,0,0,0,0,.27000001
224,9,U字工事,493,3,2255,2005,4,23,1,1,0,3,.832147,1,,0,9,フリー→アミーパーク→アミーパーク、漫才協会,2,7,26.917809,0,1,2,0,0,0,81,0,0,0,0,0,.88999999
224,10,とろｻｰﾓﾝ,477,5,2256,2005,4,23,1,1,0,1,.70006013,1,,0,10,baseよしもと→よしもとクリエイティブ・エージェンシー,2,3,25.493151,1,1,4,0,0,1,100,0,0,0,0,0,.85000002
224,8,ﾊﾏｶｰﾝ,513,1,2257,2005,4,23,1,1,7,9,.99725556,1,.77777779,0,8,キーストンプロ→ケイダッシュステージ[2006年9月～],2,5,27.789042,0,1,1,0,0,0,64,0,0,0,0,0,.93000001
224,6,ｵｰﾄﾞﾘｰ,301,,2258,2005,4,23,1,1,0,3,-.75289512,0,,0,6,ケイダッシュステージ,2,5,26.413698,0,0,8,0,0,0,36,0,0,0,0,0,.47
224,4,ｻﾞ･たっち,469,2,2259,2005,4,23,1,1,0,0,.63401675,1,,0,4,ホリプロコム,2,2,22.465754,0,1,5,0,0,0,16,0,0,0,0,0,.82999998
224,2,Over Drive,389,,2260,2005,4,23,1,1,11,20,-.02641747,0,.55000001,0,2,松竹,2,9,30.164383,0,0,7,0,1,0,4,0,0,0,0,0,.66000003
225,1,ｽﾏｲﾙ,321,,2261,2005,4,30,1,1,0,0,-.35944325,0,,0,1,5upよしもと→よしもとクリエイティブ・エージェンシー,2,2,22.547945,1,0,8,1,0,0,1,0,0,0,0,0,.50999999
225,3,号泣,489,3,2262,2005,4,30,1,1,17,27,.95330602,1,.62962961,0,3,ホリプロ→ホリプロコム,2,9,27.60548,0,1,2,0,0,0,9,0,0,0,0,0,.88
225,5,ﾗﾌﾞｶｯﾌﾟﾙ,149,,2263,2005,4,30,1,1,0,1,-1.7034485,0,,0,5,サンミュージック,2,1,29.079453,0,0,10,0,0,0,25,0,0,0,0,0,.14
225,7,ｷｬﾝ×ｷｬﾝ,493,1,2264,2005,4,30,1,1,14,18,.98456198,1,.77777779,0,7,オリジン→ヴィジョンファクトリー,2,6,26.843836,0,1,1,0,0,0,49,0,0,0,0,0,.88999999
225,9,ﾛﾋﾞﾝﾌｯﾄ,485,2,2265,2005,4,30,1,1,2,3,.92205012,1,,0,9,ワタナベ→NEET PROJECT,2,5,29.057535,0,1,3,0,0,0,81,0,0,0,0,0,.87
225,10,Bｺｰｽ,401,5,2266,2005,4,30,1,1,2,5,.26567546,1,,0,10,東京吉本,3,9,29.002739,1,1,5,0,0,1,100,0,1,0,0,0,.69
225,8,ｻｶｲｽﾄ,361,,2267,2005,4,30,1,1,3,4,-.046883903,0,,0,8,東京吉本,2,8,27.032877,1,0,6,0,0,0,64,0,0,0,0,0,.60000002
225,6,やまもとまさみ,169,,2268,2005,4,30,1,1,0,2,-1.5471689,0,,0,6,マセキ→フリー→佐藤企画,1,6,31.20822,0,0,9,0,0,0,36,1,1,0,0,0,.18000001
225,4,超新塾,473,4,2269,2005,4,30,1,1,4,4,.8282823,1,,0,4,ひばり事務所→オフィス★怪人社→ワタナベ,5,4,29.323288,0,1,4,0,0,0,16,0,1,0,0,0,.83999997
225,2,ヴｪｰﾄｰﾍﾞﾝ,329,,2270,2005,4,30,1,1,1,7,-.29693139,0,.14285715,0,2,松竹→フリー[2010年3月31日～]→オスカープロモーション,2,7,25.578083,0,0,7,0,1,0,4,0,0,0,0,0,.52999997
226,1,南の風,453,5,2271,2005,5,7,1,1,1,3,.76022249,1,,0,1,トゥインクル,2,6,32.980824,0,1,4,1,0,0,1,0,0,0,0,0,.80000001
226,3,なすなかにし,281,,2272,2005,5,7,1,1,0,4,-.70567715,0,,0,3,松竹,2,5,26.021917,0,0,7,0,0,0,9,0,0,0,0,0,.43000001
226,5,東京ﾀﾞｲﾅﾏｲﾄ,449,2,2273,2005,5,7,1,1,0,4,.7261318,1,,0,5,オフィス北野→フリー→オスカープロモーション→フリー→東京吉本,2,4,28.339725,1,1,5,0,0,0,25,0,0,0,0,0,.79000002
226,7,ﾈｺﾞｼｯｸｽ,381,,2274,2005,5,7,1,1,2,3,.14659007,0,,0,7,baseよしもと→東京吉本,1,4,26.876713,1,0,6,0,0,0,49,1,1,0,0,0,.63999999
226,9,Wｺﾛﾝ,173,,2275,2005,5,7,1,1,0,1,-1.6261258,0,,0,9,あ・うん、漫才協会、オフィスプラム[業務提携],2,1,32.400002,0,0,10,0,0,0,81,0,0,0,0,0,.19
226,10,ﾊﾛｰｹｲｽｹ,485,3,2276,2005,5,7,1,1,0,0,1.032948,1,,0,10,東京吉本,1,12,34.641094,1,1,1,0,0,1,100,1,1,0,0,0,.87
226,8,Hi-Hi,261,,2277,2005,5,7,1,1,0,9,-.87613058,0,0,0,8,ケイダッシュ,2,11,31.583561,0,0,8,0,0,0,64,0,0,0,0,0,.38
226,6,磁石,473,1,2278,2005,5,7,1,1,8,12,.93067592,1,.66666669,0,6,三木プロダクション→フリー[2008年4月～]→ホリプロコム[2008年6月～],2,5,25.246574,0,1,2,0,0,0,36,0,0,0,0,0,.83999997
226,4,ｴﾙｼｬﾗｶｰﾆ,225,,2279,2005,5,7,1,1,0,5,-1.1829468,0,,0,4,THE NEWS→サンミュージック,2,8,30.147945,0,0,9,0,0,0,16,0,0,0,0,0,.30000001
226,2,ｲﾜｲｶﾞﾜ,457,4,2280,2005,5,7,1,1,0,0,.79431313,1,,0,2,浅井企画,2,2,31.520548,0,1,3,0,1,0,4,0,0,0,0,0,.81
227,1,ﾋﾃﾞﾖｼ,241,,2281,2005,5,14,1,1,0,0,-1.1992347,0,,0,1,ホリプロコム,2,1,25.70685,0,0,9,1,0,0,1,0,0,0,0,0,.34
227,3,天津,317,,2282,2005,5,14,1,1,0,1,-.43204746,0,,0,3,baseよしもと→よしもとクリエイティブ・エージェンシー,2,6,27.112329,1,0,7,0,0,0,9,0,0,0,0,0,.5
227,5,ﾍｯﾄﾞﾗｲﾄ,273,,2283,2005,5,14,1,1,0,0,-.87620854,0,,0,5,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,31.79726,1,0,8,0,0,0,25,0,0,0,0,0,.41
227,7,爆烈Q,229,,2284,2005,5,14,1,1,0,5,-1.3203696,0,,0,7,大滝エージェンシー田辺エージェンシー→トゥインクル,4,7,31.10685,0,0,10,0,0,0,49,0,1,0,0,0,.31
227,9,18KIN,329,,2285,2005,5,14,1,1,17,26,-.31091261,0,.65384614,0,9,ワタナベ,2,8,31.594521,0,0,6,0,0,0,81,0,0,0,0,0,.52999997
227,10,ｷﾝｸﾞｵﾌﾞｺﾒﾃﾞｨ,501,2,2286,2005,5,14,1,1,8,14,1.4253534,1,.5714286,0,10,人力舎,2,5,30.29315,0,1,1,0,0,1,100,0,0,0,0,0,.89999998
227,8,流れ星,437,1,2287,2005,5,14,1,1,4,4,.77930087,1,,0,8,ホリプロ→浅井企画,2,5,26.624657,0,1,4,0,0,0,64,0,0,0,0,0,.76999998
227,6,ﾄﾗｲｱﾝｸﾞﾙ,349,5,2288,2005,5,14,1,1,0,0,-.10902123,1,,0,6,baseよしもと→松竹,2,5,26.950686,1,1,5,0,0,0,36,0,0,0,0,0,.56999999
227,4,ﾊﾟｯｼｮﾝ屋良,473,4,2289,2005,5,14,1,1,0,1,1.1427054,1,,0,4,マセキ、オフィスパッション,1,1,28.827396,0,1,2,0,0,0,16,1,1,0,0,0,.83999997
227,2,ｶﾅﾘｱ,449,3,2290,2005,5,14,1,1,0,1,.90043575,1,,0,2,東京吉本,2,2,25.975342,1,1,3,0,1,0,4,0,0,0,0,0,.79000002
228,1,ﾔﾎﾟﾝｽｷｰ,453,1,2291,2005,5,21,1,1,1,1,1.3111423,1,,0,1,ワタナベ,2,2,29.183561,0,1,1,1,0,0,1,0,0,0,0,0,.80000001
228,3,りあるｷｯｽﾞ,313,,2292,2005,5,21,1,1,7,10,-.42055508,0,.69999999,0,3,よしもとクリエイティブ・エージェンシー,2,9,19.750685,1,0,7,0,0,0,9,0,0,0,0,0,.5
228,5,ﾒｶﾄﾞｯｸﾞ,417,2,2293,2005,5,21,1,1,0,0,.86584866,1,,0,5,浅井企画→所属不明,2,7,31.249315,0,1,3,0,0,0,25,0,0,0,0,0,.72000003
228,7,ななめ45°,317,,2294,2005,5,21,1,1,4,5,-.37107801,0,,0,7,ホリプロコム,3,5,25.767124,0,0,6,0,0,0,49,0,1,0,0,0,.5
228,9,ﾂｲﾝｸﾙ,213,,2295,2005,5,21,1,1,0,2,-1.6574818,0,,0,9,ケーアッププロモーション→NEET PROJECT,2,6,30.569862,0,0,10,0,0,0,81,0,0,0,0,0,.28
228,10,佐久間一行,453,4,2296,2005,5,21,1,1,4,7,1.3111423,1,.5714286,0,10,東京吉本,1,9,27.731506,1,1,1,0,0,1,100,1,1,0,0,0,.80000001
228,8,ｾｶﾝﾄﾞｽﾃｰｼﾞ,301,,2297,2005,5,21,1,1,1,4,-.5689863,0,,0,8,ティーライズ,2,4,27.19726,0,0,8,0,0,0,64,0,0,0,0,0,.47
228,6,ﾁｮｯﾌﾟﾘﾝ,273,,2298,2005,5,21,1,1,3,9,-.91532576,0,.33333334,0,6,松竹,2,6,29.460274,0,0,9,0,0,0,36,0,0,0,0,0,.41
228,4,ｸﾛｽﾊﾟﾝﾁ,405,3,2299,2005,5,21,1,1,0,0,.71741748,1,,0,4,プライム,2,3,27.843836,0,1,4,0,0,0,16,0,0,0,0,0,.69999999
228,2,ﾄﾞﾘﾝｸ,325,5,2300,2005,5,21,1,1,0,0,-.27212387,1,,0,2,人力舎,2,6,23.813698,0,1,5,0,1,0,4,0,0,0,0,0,.51999998
229,1,ｲﾇがﾆｬｰと泣いた日,345,5,2301,2005,5,28,1,1,4,12,.1388097,1,.33333334,0,1,イヌがニャーと泣いた日プロジェクト→NEET PROJECT[2005年4月～],6,5,26.69589,0,1,5,1,0,0,1,0,1,0,1,0,.56999999
229,3,斉藤けいいち,117,,2302,2005,5,28,1,1,0,0,-1.4759147,0,,0,3,吉本東海→東京吉本,1,5,20.238356,1,0,10,0,0,0,9,1,1,0,0,0,.07
229,5,たのしい人生,221,,2303,2005,5,28,1,1,0,1,-.7393738,0,,0,5,お笑い集団ティーライズ,2,4,26.810959,0,0,7,0,0,0,25,0,0,0,0,0,.30000001
229,7,ぼれろ,229,,2304,2005,5,28,1,1,0,0,-.68271679,0,,0,7,サンミュージック,2,1,21.468493,0,0,6,0,0,0,49,0,0,0,0,0,.31
229,9,ﾎｰﾑ･ﾁｰﾑ,453,3,2305,2005,5,28,1,1,21,24,.90367919,1,.875,0,9,マセキ,2,8,28.652056,0,1,3,0,0,0,81,0,0,0,0,0,.80000001
229,10,ｵｵｶﾐ少年,449,4,2306,2005,5,28,1,1,1,1,.87535065,1,,0,10,ズームリパブリック→ワタナベ→東京吉本,2,2,26.945206,1,1,4,0,0,1,100,0,0,0,0,0,.79000002
229,8,ﾄｰﾀﾙﾃﾝﾎﾞｽ,529,1,2307,2005,5,28,1,1,4,7,1.4419206,1,.5714286,0,8,東京吉本,2,7,29.799999,1,1,1,0,0,0,64,0,0,0,0,0,.97000003
229,6,ﾗﾊﾞｰｶﾞｰﾙ,221,,2308,2005,5,28,1,1,0,1,-.7393738,0,,0,6,人力舎,2,4,22.386301,0,0,7,0,0,0,36,0,0,0,0,0,.30000001
229,4,友池中林,221,,2309,2005,5,28,1,1,0,4,-.7393738,0,,0,4,THE NEWS,2,8,26.580822,0,0,7,0,0,0,16,0,0,0,0,0,.30000001
229,2,ﾚﾑ色,469,2,2310,2005,5,28,1,1,0,0,1.0169932,1,,0,2,げんしじん事務所,2,2,24.408218,0,1,2,0,1,0,4,0,0,0,0,0,.82999998
230,1,きぐるみﾋﾟｴﾛ,441,4,2311,2005,6,4,1,1,1,11,.79778081,1,.090909094,0,1,マセキ,2,8,27.668493,0,1,2,1,0,0,1,0,0,0,0,0,.76999998
230,3,ﾓﾝｷｰﾁｬｯｸ,317,,2312,2005,6,4,1,1,0,2,-.29330188,0,,0,3,フリー→ケイダッシュステージ,2,3,28.715069,0,0,7,0,0,0,9,0,0,0,0,0,.5
230,5,長州小力,461,2,2313,2005,6,4,1,1,0,0,.97376186,1,,0,5,フリー[西口エンタテインメント],1,5,33.350685,0,1,1,0,0,0,25,1,1,0,0,0,.81999999
230,7,お先にどうぞ,141,,2314,2005,6,4,1,1,0,1,-1.8419354,0,,0,7,ドリームアクション→NEET PROJECT,2,6,27.263014,0,0,9,0,0,0,49,0,0,0,0,0,.12
230,9,鬼ヶ島,193,,2315,2005,6,4,1,1,0,0,-1.3843845,0,,0,9,人力舎,4,1,27.69589,0,0,8,0,0,0,81,0,1,0,0,0,.23
230,10,ﾀﾞｲｱﾝ,397,5,2316,2005,6,4,1,1,5,8,.41062242,1,.625,0,10,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,28.641096,1,1,5,0,0,1,100,0,0,0,0,0,.68000001
230,8,ﾋﾟｰｽ,409,3,2317,2005,6,4,1,1,0,1,.51621109,1,,0,8,東京吉本,2,2,26.257534,1,1,4,0,0,0,64,0,0,0,0,0,.69999999
230,6,ｵｼﾞﾝｵｽﾞﾎﾞｰﾝ,437,1,2318,2005,6,4,1,1,7,10,.76258457,1,.69999999,0,6,松竹,2,6,23.441095,0,1,3,0,0,0,36,0,0,0,0,0,.76999998
230,4,Wｴﾝｼﾞﾝ,357,,2319,2005,6,4,1,1,0,0,.058660269,0,,0,4,ワタナベ,2,5,28.561644,0,0,6,0,0,0,16,0,0,0,0,0,.58999997
231,1,ｵｷｼｼﾞｪﾝ,413,4,2321,2005,6,11,1,1,1,2,.66422921,1,,0,1,ホリプロコム,2,3,26.413698,0,1,4,1,0,0,1,0,0,0,0,0,.70999998
231,3,ﾌｨｯﾄﾈｽ,461,2,2322,2005,6,11,1,1,0,4,1.0837424,1,,0,3,ニュースタッフエージェンシー,2,6,26.928766,0,1,1,0,0,0,9,0,0,0,0,0,.81999999
231,5,ﾊﾘｾﾝﾎﾞﾝ,345,,2323,2005,6,11,1,1,0,0,.069918863,0,,0,5,東京吉本,2,1,23.884932,1,0,6,0,0,0,25,0,0,0,0,0,.56999999
231,7,ﾚｲｶｰｽﾞ,177,,2324,2005,6,11,1,1,0,0,-1.3983773,0,,0,7,松竹,2,4,30.315069,0,0,9,0,0,0,49,0,0,0,0,0,.2
231,9,田上よしえ,461,3,2325,2005,6,11,1,1,14,18,1.0837424,1,.77777779,0,9,人力舎,1,7,32.484932,0,1,1,0,0,0,81,1,1,0,0,0,.81999999
231,10,ﾌｧｲﾔｰﾀﾞﾝｽ,145,,2326,2005,6,11,1,1,0,0,-1.6780528,0,,0,10,オフィスタックル、漫才協会 → オフィスハツガイ、漫才協会,2,1,28.687672,0,0,10,0,0,1,100,0,0,0,0,0,.13
231,8,俺のﾊﾞｶ,249,,2327,2005,6,11,1,1,0,0,-.76910752,0,,0,8,大川興業→フリー→エーライフプロダクツ→ニチエン→フリー,2,2,31.29315,0,0,8,0,0,0,64,0,0,0,0,0,.36000001
231,6,ｱﾝﾊﾞﾗﾝｽ,349,5,2328,2005,6,11,1,1,3,7,.1048783,1,.42857143,0,6,ライジングプロ→ぱれっと→太田,2,13,32.695889,0,1,5,0,0,0,36,0,0,0,0,0,.56999999
231,4,NON STYLE,441,1,2329,2005,6,11,1,1,2,2,.9089452,1,,0,4,baseよしもと→東京吉本,2,5,25.309589,1,1,3,0,0,0,16,0,0,0,0,0,.76999998
231,2,ﾌﾟｰ&ﾑｰ,329,,2330,2005,6,11,1,1,0,0,-.069918863,0,,0,2,福岡吉本[3期生]→東京吉本,2,13,33.739727,1,0,7,0,1,0,4,0,0,0,0,0,.52999997
232,1,ｱﾝﾘﾐﾃｯﾄﾞ,253,,2331,2005,6,18,1,1,0,0,-.63567585,0,,0,1,BlowWind→ひばりプロダクション→ホリプロコム,2,6,26.6,0,0,8,1,0,0,1,0,0,0,0,0,.37
232,3,ﾊｲｷﾝｸﾞｳｫｰｷﾝｸﾞ,489,4,2332,2005,6,18,1,1,2,2,1.1588156,1,,0,3,東京吉本,2,4,29.769863,1,1,2,0,0,0,9,0,0,0,0,0,.88
232,5,我が家,289,5,2333,2005,6,18,1,1,0,0,-.36193985,1,,0,5,ワタナベ,3,2,27.830137,0,1,5,0,0,0,25,0,1,0,0,0,.44
232,7,響,473,3,2334,2005,6,18,1,1,0,0,1.0371552,1,,0,7,フリー→NEET PROJECT,2,5,27.238356,0,1,3,0,0,0,49,0,0,0,0,0,.83999997
232,9,代走みつくに,149,,2335,2005,6,18,1,1,0,0,-1.4264687,0,,0,9,松竹,1,9,31.065754,0,0,10,0,0,0,81,1,1,0,0,0,.14
